,CertainAmount,Outcome1,Outcome2,isHappyBlock,Happiness,Outcome,time,subject_id,InterpHappiness,MoodTarget,Expected,Actual,CertCol,ExpectedCol,RPECol,Gamble,RutC,RutE,RutR,block
3599,-4.72,2.725,-12.165,False,0.5,certain,35,10056,0.5,0.07,-4.72,-4.72,-4.72,0.0,0.0,0.0,-4.72,-0.0,0.0,2
3600,-6.4,0.525,-13.325,False,,certain,36,10056,0.5,0.07,-6.3999999999999995,-6.4,-6.4,0.0,0.0,0.0,-6.4,-0.0,0.0,2
3601,-1.20625,-0.025,-2.3875,False,,certain,37,10056,0.5,0.07,-1.20625,-1.20625,-1.20625,0.0,0.0,0.0,-1.20625,-0.0,0.0,2
3602,-5.95,1.475,-13.375,False,0.5,certain,38,10056,0.5,0.07,-5.95,-5.95,-5.95,0.0,0.0,0.0,-5.95,-0.0,0.0,2
3603,1.452083333,2.675,0.229166667,False,,win,39,10056,0.5,0.07,1.4520833334999999,2.675,0.0,1.4520833334999999,1.2229166665,1.0,0.0,1.4520833334999999,1.2229166665,2
3604,-4.95,2.975,-12.875,False,0.65,certain,40,10056,0.65,0.07,-4.95,-4.95,-4.95,0.0,0.0,0.0,-4.95,-0.0,0.0,2
3605,-9.025,0.275,-18.325,False,,certain,41,10056,0.65,0.07,-9.025,-9.025,-9.025,0.0,0.0,0.0,-9.025,-0.0,0.0,2
3606,-0.43541666700000003,1.125,-1.9958333330000002,False,0.4,win,42,10056,0.4,0.07,-0.4354166665000001,1.125,0.0,-0.4354166665000001,1.5604166665,1.0,-0.0,-0.4354166665000001,1.5604166665,2
3607,-7.95,0.125,-16.025,False,,certain,43,10056,0.4,0.07,-7.949999999999999,-7.95,-7.95,0.0,0.0,0.0,-7.95,-0.0,0.0,2
3608,-7.8,0.475,-16.075,False,,certain,44,10056,0.4,0.07,-7.8,-7.8,-7.8,0.0,0.0,0.0,-7.8,-0.0,0.0,2
3609,-5.05,3.425,-13.525,False,0.36,certain,45,10056,0.36,0.07,-5.050000000000001,-5.05,-5.05,0.0,0.0,0.0,-5.05,-0.0,0.0,2
3610,-0.342916667,0.775,-1.460833333,False,,win,46,10056,0.36,0.07,-0.3429166665,0.775,0.0,-0.3429166665,1.1179166665,1.0,-0.0,-0.3429166665,1.1179166665,2
3611,-5.23,3.325,-13.785,False,0.32,certain,47,10056,0.32,0.07,-5.23,-5.23,-5.23,0.0,0.0,0.0,-5.23,-0.0,0.0,2
3612,-1.40125,-0.325,-2.4775,False,,win,48,10056,0.32,0.07,-1.40125,-0.325,0.0,-1.40125,1.0762500000000002,1.0,-0.0,-1.40125,1.0762500000000002,2
3613,1.035416667,2.125,-0.054166667,False,0.77,win,49,10056,0.77,0.07,1.0354166665,2.125,0.0,1.0354166665,1.0895833335,1.0,0.0,1.0354166665,1.0895833335,2
3614,1.565833333,3.475,-0.34333333299999996,False,,certain,50,10056,0.77,0.07,1.5658333335,1.565833333,1.565833333,0.0,0.0,0.0,1.565833333,0.0,0.0,2
3615,-9.59,2.925,-22.105,False,,lose,51,10056,0.77,0.07,-9.59,-22.105,0.0,-9.59,-12.515,1.0,-0.0,-9.59,-12.515,2
3616,-12.825,0.075,-25.725,False,0.36,certain,52,10056,0.36,0.07,-12.825000000000001,-12.825,-12.825,0.0,0.0,0.0,-12.825,-0.0,0.0,2
3617,-8.185,2.025,-18.395,False,,lose,53,10056,0.36,0.07,-8.185,-18.395,0.0,-8.185,-10.209999999999999,1.0,-0.0,-8.185,-10.209999999999999,2
3618,1.225,13.1,2.45,True,0.7,win,54,10056,0.7,0.9550000000000001,7.775,13.1,0.0,7.775,5.324999999999999,1.0,0.0,7.775,5.324999999999999,3
3619,-0.467083333,0.1,-1.034166667,True,,lose,55,10056,0.7,0.9550000000000001,-0.46708333350000003,-1.034166667,0.0,-0.46708333350000003,-0.5670833335000001,1.0,-0.0,-0.46708333350000003,-0.5670833335000001,3
3620,-3.455,-0.7,-6.21,True,,win,56,10056,0.7,0.9550000000000001,-3.455,-0.7,0.0,-3.455,2.755,1.0,-0.0,-3.455,2.755,3
3621,-4.005,-1.1,-6.91,True,0.79,certain,57,10056,0.79,0.9550000000000001,-4.005,-4.005,-4.005,0.0,0.0,0.0,-4.005,-0.0,0.0,3
3622,2.306666667,5.5,4.613333333,True,,lose,58,10056,0.79,0.9550000000000001,5.0566666665,4.613333333,0.0,5.0566666665,-0.44333333350000004,1.0,0.0,5.0566666665,-0.44333333350000004,3
3623,1.265,7.5,2.53,True,0.75,win,59,10056,0.75,0.9550000000000001,5.015,7.5,0.0,5.015,2.4850000000000003,1.0,0.0,5.015,2.4850000000000003,3
3624,-1.39,1.5,-4.28,True,,win,60,10056,0.75,0.9550000000000001,-1.3900000000000001,1.5,0.0,-1.3900000000000001,2.89,1.0,-0.0,-1.3900000000000001,2.89,3
3625,1.135,8.3,2.27,True,0.63,win,61,10056,0.63,0.9550000000000001,5.285,8.3,0.0,5.285,3.0150000000000006,1.0,0.0,5.285,3.0150000000000006,3
3626,2.91,13.9,5.82,True,,win,62,10056,0.63,0.9550000000000001,9.86,13.9,0.0,9.86,4.040000000000001,1.0,0.0,9.86,4.040000000000001,3
3627,-1.725,2.5,-5.95,True,,win,63,10056,0.63,0.9550000000000001,-1.725,2.5,0.0,-1.725,4.225,1.0,-0.0,-1.725,4.225,3
3628,1.49,5.9,-2.92,True,0.74,certain,64,10056,0.74,0.9550000000000001,1.4900000000000002,1.49,1.49,0.0,0.0,0.0,1.49,0.0,0.0,3
3629,-5.27,-1.5,-9.04,True,,certain,65,10056,0.74,0.9550000000000001,-5.27,-5.27,-5.27,0.0,0.0,0.0,-5.27,-0.0,0.0,3
3630,-1.128333333,-0.5,-1.756666667,True,0.45,lose,66,10056,0.45,0.9550000000000001,-1.1283333335,-1.756666667,0.0,-1.1283333335,-0.6283333334999999,1.0,-0.0,-1.1283333335,-0.6283333334999999,3
3631,-1.45875,-0.3,-2.6175,True,,certain,67,10056,0.45,0.9550000000000001,-1.45875,-1.45875,-1.45875,0.0,0.0,0.0,-1.45875,-0.0,0.0,3
3632,0.62,7.1,-5.86,True,,certain,68,10056,0.45,0.9550000000000001,0.6199999999999997,0.62,0.62,0.0,0.0,0.0,0.62,0.0,0.0,3
3633,-6.055,0.7,-12.81,True,0.7,certain,69,10056,0.7,0.9550000000000001,-6.055000000000001,-6.055,-6.055,0.0,0.0,0.0,-6.055,-0.0,0.0,3
3634,-2.855,2.3,-8.01,True,,win,70,10056,0.7,0.9550000000000001,-2.855,2.3,0.0,-2.855,5.154999999999999,1.0,-0.0,-2.855,5.154999999999999,3
3635,5.257916667,12.1,10.51583333,True,0.68,lose,71,10056,0.68,0.9550000000000001,11.307916665,10.51583333,0.0,11.307916665,-0.7920833350000009,1.0,0.0,11.307916665,-0.7920833350000009,3
3636,3.909583333,9.5,7.819166667,True,,lose,72,10056,0.68,0.9550000000000001,8.6595833335,7.819166667,0.0,8.6595833335,-0.8404166665000004,1.0,0.0,8.6595833335,-0.8404166665000004,3
3637,-5.265,0.5,-11.03,True,0.78,certain,73,10056,0.78,0.9550000000000001,-5.265,-5.265,-5.265,0.0,0.0,0.0,-5.265,-0.0,0.0,3
3638,1.4120833330000002,2.1,0.724166667,True,,lose,74,10056,0.78,0.9550000000000001,1.4120833335,0.724166667,0.0,1.4120833335,-0.6879166665,1.0,0.0,1.4120833335,-0.6879166665,3
3639,-0.385,4.9,-5.67,True,,win,75,10056,0.78,0.9550000000000001,-0.3849999999999998,4.9,0.0,-0.3849999999999998,5.285,1.0,-0.0,-0.3849999999999998,5.285,3
3640,-0.945,8.9,-1.89,True,0.72,win,76,10056,0.72,0.9550000000000001,3.5050000000000003,8.9,0.0,3.5050000000000003,5.395,1.0,-0.0,3.5050000000000003,5.395,3
3641,0.895,13.7,1.79,True,,win,77,10056,0.72,0.9550000000000001,7.744999999999999,13.7,0.0,7.744999999999999,5.955,1.0,0.0,7.744999999999999,5.955,3
3642,-5.195,0.9,-11.29,True,0.7,certain,78,10056,0.7,0.9550000000000001,-5.194999999999999,-5.195,-5.195,0.0,0.0,0.0,-5.195,-0.0,0.0,3
3643,3.967916667,9.7,7.935833333,True,,lose,79,10056,0.7,0.9550000000000001,8.8179166665,7.935833333,0.0,8.8179166665,-0.8820833335000007,1.0,0.0,8.8179166665,-0.8820833335000007,3
3644,-0.035,6.5,-6.57,True,0.41,certain,80,10056,0.41,0.9550000000000001,-0.03500000000000014,-0.035,-0.035,0.0,0.0,0.0,-0.035,-0.0,0.0,3
3645,-0.125,6.5,-0.25,True,,win,0,10057,,0.9550000000000001,3.125,6.5,0.0,3.125,3.375,1.0,-0.0,3.125,3.375,1
3646,3.05,13.3,6.1,True,,win,1,10057,,0.9550000000000001,9.7,13.3,0.0,9.7,3.6000000000000014,1.0,0.0,9.7,3.6000000000000014,1
3647,2.50625,6.7,5.0125,True,0.66,lose,2,10057,0.66,0.9550000000000001,5.85625,5.0125,0.0,5.85625,-0.84375,1.0,0.0,5.85625,-0.84375,1
3648,3.0845833330000003,7.5,6.169166667000001,True,,lose,3,10057,0.66,0.9550000000000001,6.8345833335,6.169166667000001,0.0,6.8345833335,-0.6654166664999996,1.0,0.0,6.8345833335,-0.6654166664999996,1
3649,1.255,9.3,2.51,True,0.6,win,4,10057,0.6,0.9550000000000001,5.905,9.3,0.0,5.905,3.3950000000000005,1.0,0.0,5.905,3.3950000000000005,1
3650,0.285,4.3,-3.73,True,,win,5,10057,0.6,0.9550000000000001,0.2849999999999999,4.3,0.0,0.2849999999999999,4.015,1.0,0.0,0.2849999999999999,4.015,1
3651,-0.11791666699999999,0.7,-0.9358333329999999,True,,lose,6,10057,0.6,0.9550000000000001,-0.11791666649999999,-0.9358333329999999,0.0,-0.11791666649999999,-0.8179166665,1.0,-0.0,-0.11791666649999999,-0.8179166665,1
3652,-1.534583333,-0.7,-2.369166667,True,0.5,lose,7,10057,0.5,0.9550000000000001,-1.5345833335,-2.369166667,0.0,-1.5345833335,-0.8345833334999999,1.0,-0.0,-1.5345833335,-0.8345833334999999,1
3653,-4.465,0.9,-9.83,True,,win,8,10057,0.5,0.9550000000000001,-4.465,0.9,0.0,-4.465,5.365,1.0,-0.0,-4.465,5.365,1
3654,-2.115,3.5,-7.73,True,0.55,certain,9,10057,0.55,0.9550000000000001,-2.115,-2.115,-2.115,0.0,0.0,0.0,-2.115,-0.0,0.0,1
3655,0.86,12.7,1.72,True,,win,10,10057,0.55,0.9550000000000001,7.21,12.7,0.0,7.21,5.489999999999999,1.0,0.0,7.21,5.489999999999999,1
3656,-1.615,4.1,-7.33,True,0.65,win,11,10057,0.65,0.9550000000000001,-1.6150000000000002,4.1,0.0,-1.6150000000000002,5.715,1.0,-0.0,-1.6150000000000002,5.715,1
3657,0.11,5.3,-5.08,True,,win,12,10057,0.65,0.9550000000000001,0.10999999999999988,5.3,0.0,0.10999999999999988,5.1899999999999995,1.0,0.0,0.10999999999999988,5.1899999999999995,1
3658,0.485,11.7,0.97,True,,win,13,10057,0.65,0.9550000000000001,6.335,11.7,0.0,6.335,5.364999999999999,1.0,0.0,6.335,5.364999999999999,1
3659,3.48,8.7,6.96,True,0.65,lose,14,10057,0.65,0.9550000000000001,7.83,6.96,0.0,7.83,-0.8700000000000001,1.0,0.0,7.83,-0.8700000000000001,1
3660,5.265416667,12.3,10.53083333,True,,lose,15,10057,0.65,0.9550000000000001,11.415416665,10.53083333,0.0,11.415416665,-0.8845833350000003,1.0,0.0,11.415416665,-0.8845833350000003,1
3661,-2.99,2.9,-8.88,True,0.65,win,16,10057,0.65,0.9550000000000001,-2.99,2.9,0.0,-2.99,5.890000000000001,1.0,-0.0,-2.99,5.890000000000001,1
3662,-6.365,-0.3,-12.43,True,,win,17,10057,0.65,0.9550000000000001,-6.365,-0.3,0.0,-6.365,6.065,1.0,-0.0,-6.365,6.065,1
3663,-2.94,3.3,-9.18,True,,win,18,10057,0.65,0.9550000000000001,-2.94,3.3,0.0,-2.94,6.24,1.0,-0.0,-2.94,6.24,1
3664,1.285,7.7,-5.13,True,0.6,win,19,10057,0.6,0.9550000000000001,1.2850000000000001,7.7,0.0,1.2850000000000001,6.415,1.0,0.0,1.2850000000000001,6.415,1
3665,4.302916667,10.7,8.605833333,True,,lose,20,10057,0.6,0.9550000000000001,9.6529166665,8.605833333,0.0,9.6529166665,-1.0470833334999998,1.0,0.0,9.6529166665,-1.0470833334999998,1
3666,2.38625,6.9,4.7725,True,0.55,lose,21,10057,0.55,0.9550000000000001,5.83625,4.7725,0.0,5.83625,-1.0637499999999998,1.0,0.0,5.83625,-1.0637499999999998,1
3667,-1.07,0.1,-2.24,True,,lose,22,10057,0.55,0.9550000000000001,-1.07,-2.24,0.0,-1.07,-1.1700000000000002,1.0,-0.0,-1.07,-1.1700000000000002,1
3668,-2.515,10.9,-5.03,True,0.7,win,23,10057,0.7,0.9550000000000001,2.935,10.9,0.0,2.935,7.965,1.0,-0.0,2.935,7.965,1
3669,-7.565,-0.5,-14.63,True,,win,24,10057,0.7,0.9550000000000001,-7.565,-0.5,0.0,-7.565,7.065,1.0,-0.0,-7.565,7.065,1
3670,3.89875,9.7,7.7975,True,,lose,25,10057,0.7,0.9550000000000001,8.74875,7.7975,0.0,8.74875,-0.951249999999999,1.0,0.0,8.74875,-0.951249999999999,1
3671,-2.315,10.1,-4.63,True,0.77,win,26,10057,0.77,0.9550000000000001,2.735,10.1,0.0,2.735,7.365,1.0,-0.0,2.735,7.365,1
3672,-4.875,0.375,-10.125,False,,lose,27,10057,0.77,0.07,-4.875,-10.125,0.0,-4.875,-5.25,1.0,-0.0,-4.875,-5.25,2
3673,-1.658333333,-0.375,-2.941666667,False,0.65,win,28,10057,0.65,0.07,-1.6583333335,-0.375,0.0,-1.6583333335,1.2833333335,1.0,-0.0,-1.6583333335,1.2833333335,2
3674,-4.65,0.925,-10.225,False,,lose,29,10057,0.65,0.07,-4.6499999999999995,-10.225,0.0,-4.6499999999999995,-5.575,1.0,-0.0,-4.6499999999999995,-5.575,2
3675,1.875,3.125,0.625,False,0.55,win,30,10057,0.55,0.07,1.875,3.125,0.0,1.875,1.25,1.0,0.0,1.875,1.25,2
3676,-2.7,2.775,-8.175,False,,lose,31,10057,0.55,0.07,-2.7,-8.175,0.0,-2.7,-5.4750000000000005,1.0,-0.0,-2.7,-5.4750000000000005,2
3677,-5.125,0.625,-10.875,False,,lose,32,10057,0.55,0.07,-5.125,-10.875,0.0,-5.125,-5.75,1.0,-0.0,-5.125,-5.75,2
3678,-4.55,1.475,-10.575,False,0.45,certain,33,10057,0.45,0.07,-4.55,-4.55,-4.55,0.0,0.0,0.0,-4.55,-0.0,0.0,2
3679,-0.9625,0.025,-1.95,False,,certain,34,10057,0.45,0.07,-0.9625,-0.9625,-0.9625,0.0,0.0,0.0,-0.9625,-0.0,0.0,2
3680,1.06875,2.075,0.0625,False,0.45,win,35,10057,0.45,0.07,1.06875,2.075,0.0,1.06875,1.00625,1.0,0.0,1.06875,1.00625,2
3681,0.6625,3.375,1.325,False,,win,36,10057,0.45,0.07,2.35,3.375,0.0,2.35,1.025,1.0,0.0,2.35,1.025,2
3682,-5.8,0.425,-12.025,False,,certain,37,10057,0.45,0.07,-5.8,-5.8,-5.8,0.0,0.0,0.0,-5.8,-0.0,0.0,2
3683,-3.425,3.025,-9.875,False,0.4,certain,38,10057,0.4,0.07,-3.425,-3.425,-3.425,0.0,0.0,0.0,-3.425,-0.0,0.0,2
3684,-3.675,2.625,-9.975,False,,certain,39,10057,0.4,0.07,-3.675,-3.675,-3.675,0.0,0.0,0.0,-3.675,-0.0,0.0,2
3685,-6.425,0.075,-12.925,False,0.28,lose,40,10057,0.28,0.07,-6.425000000000001,-12.925,0.0,-6.425000000000001,-6.5,1.0,-0.0,-6.425000000000001,-6.5,2
3686,-2.325,3.475,-8.125,False,,certain,41,10057,0.28,0.07,-2.325,-2.325,-2.325,0.0,0.0,0.0,-2.325,-0.0,0.0,2
3687,-3.565,2.375,-9.505,False,0.36,certain,42,10057,0.36,0.07,-3.5650000000000004,-3.565,-3.565,0.0,0.0,0.0,-3.565,-0.0,0.0,2
3688,-3.855,2.825,-10.535,False,,certain,43,10057,0.36,0.07,-3.855,-3.855,-3.855,0.0,0.0,0.0,-3.855,-0.0,0.0,2
3689,-6.085,0.775,-12.945,False,,certain,44,10057,0.36,0.07,-6.085,-6.085,-6.085,0.0,0.0,0.0,-6.085,-0.0,0.0,2
3690,1.9683333330000001,2.975,0.961666667,False,0.45,win,45,10057,0.45,0.07,1.9683333335,2.975,0.0,1.9683333335,1.0066666665000001,1.0,0.0,1.9683333335,1.0066666665000001,2
3691,-5.62,2.275,-13.515,False,,certain,46,10057,0.45,0.07,-5.62,-5.62,-5.62,0.0,0.0,0.0,-5.62,-0.0,0.0,2
3692,-6.345,1.775,-14.465,False,0.35,certain,47,10057,0.35,0.07,-6.345,-6.345,-6.345,0.0,0.0,0.0,-6.345,-0.0,0.0,2
3693,-7.02,0.575,-14.615,False,,lose,48,10057,0.35,0.07,-7.0200000000000005,-14.615,0.0,-7.0200000000000005,-7.595,1.0,-0.0,-7.0200000000000005,-7.595,2
3694,-7.595,0.175,-15.365,False,0.27,certain,49,10057,0.27,0.07,-7.595,-7.595,-7.595,0.0,0.0,0.0,-7.595,-0.0,0.0,2
3695,-4.77,2.575,-12.115,False,,certain,50,10057,0.27,0.07,-4.77,-4.77,-4.77,0.0,0.0,0.0,-4.77,-0.0,0.0,2
3696,1.3866666669999999,2.325,0.44833333299999995,False,,win,51,10057,0.27,0.07,1.3866666665,2.325,0.0,1.3866666665,0.9383333335000001,1.0,0.0,1.3866666665,0.9383333335000001,2
3697,-5.99,1.625,-13.605,False,0.4,certain,52,10057,0.4,0.07,-5.99,-5.99,-5.99,0.0,0.0,0.0,-5.99,-0.0,0.0,2
3698,-7.55,1.175,-16.275,False,,certain,53,10057,0.4,0.07,-7.549999999999999,-7.55,-7.55,0.0,0.0,0.0,-7.55,-0.0,0.0,2
3699,1.114583333,2.1,0.12916666699999999,True,0.4,lose,54,10057,0.4,0.9550000000000001,1.1145833335,0.12916666699999999,0.0,1.1145833335,-0.9854166664999999,1.0,0.0,1.1145833335,-0.9854166664999999,3
3700,-1.997916667,-0.9,-3.0958333330000003,True,,lose,55,10057,0.4,0.9550000000000001,-1.9979166665,-3.0958333330000003,0.0,-1.9979166665,-1.0979166665000002,1.0,-0.0,-1.9979166665,-1.0979166665000002,3
3701,4.527083333,11.3,9.054166667,True,,lose,56,10057,0.4,0.9550000000000001,10.1770833335,9.054166667,0.0,10.1770833335,-1.1229166665,1.0,0.0,10.1770833335,-1.1229166665,3
3702,-0.425,9.9,-0.85,True,0.55,win,57,10057,0.55,0.9550000000000001,4.525,9.9,0.0,4.525,5.375,1.0,-0.0,4.525,5.375,3
3703,-2.05,2.5,-6.6,True,,win,58,10057,0.55,0.9550000000000001,-2.05,2.5,0.0,-2.05,4.55,1.0,-0.0,-2.05,4.55,3
3704,-2.422916667,-1.5,-3.3458333330000003,True,0.55,lose,59,10057,0.55,0.9550000000000001,-2.4229166665,-3.3458333330000003,0.0,-2.4229166665,-0.9229166665000004,1.0,-0.0,-2.4229166665,-0.9229166665000004,3
3705,1.35,12.7,2.7,True,,win,60,10057,0.55,0.9550000000000001,7.699999999999999,12.7,0.0,7.699999999999999,5.0,1.0,0.0,7.699999999999999,5.0,3
3706,0.925,12.3,1.85,True,0.6,win,61,10057,0.6,0.9550000000000001,7.075,12.3,0.0,7.075,5.2250000000000005,1.0,0.0,7.075,5.2250000000000005,3
3707,1.675,13.5,3.35,True,,win,62,10057,0.6,0.9550000000000001,8.425,13.5,0.0,8.425,5.074999999999999,1.0,0.0,8.425,5.074999999999999,3
3708,-0.575,4.7,-5.85,True,,win,63,10057,0.6,0.9550000000000001,-0.5749999999999997,4.7,0.0,-0.5749999999999997,5.275,1.0,-0.0,-0.5749999999999997,5.275,3
3709,3.1270833330000003,8.1,6.254166667000001,True,0.5,lose,64,10057,0.5,0.9550000000000001,7.177083333500001,6.254166667000001,0.0,7.177083333500001,-0.9229166664999999,1.0,0.0,7.177083333500001,-0.9229166664999999,3
3710,-1.675,9.5,-3.35,True,,win,65,10057,0.5,0.9550000000000001,3.075,9.5,0.0,3.075,6.425,1.0,-0.0,3.075,6.425,3
3711,3.710416667,9.7,7.420833332999999,True,0.45,lose,66,10057,0.45,0.9550000000000001,8.5604166665,7.420833332999999,0.0,8.5604166665,-1.139583333500001,1.0,0.0,8.5604166665,-1.139583333500001,3
3712,-6.8,0.5,-14.1,True,,win,67,10057,0.45,0.9550000000000001,-6.8,0.5,0.0,-6.8,7.3,1.0,-0.0,-6.8,7.3,3
3713,-8.675,-1.1,-16.25,True,,win,68,10057,0.45,0.9550000000000001,-8.675,-1.1,0.0,-8.675,7.575000000000001,1.0,-0.0,-8.675,7.575000000000001,3
3714,-4.15,3.7,-12.0,True,0.65,win,69,10057,0.65,0.9550000000000001,-4.15,3.7,0.0,-4.15,7.8500000000000005,1.0,-0.0,-4.15,7.8500000000000005,3
3715,-3.525,3.1,-10.15,True,,win,70,10057,0.65,0.9550000000000001,-3.5250000000000004,3.1,0.0,-3.5250000000000004,6.625,1.0,-0.0,-3.5250000000000004,6.625,3
3716,0.15,13.9,0.3,True,0.64,win,71,10057,0.64,0.9550000000000001,7.1000000000000005,13.9,0.0,7.1000000000000005,6.8,1.0,0.0,7.1000000000000005,6.8,3
3717,0.4925,1.5,-0.515,True,,lose,72,10057,0.64,0.9550000000000001,0.4925,-0.515,0.0,0.4925,-1.0075,1.0,0.0,0.4925,-1.0075,3
3718,2.3275,6.7,4.655,True,0.55,lose,73,10057,0.55,0.9550000000000001,5.6775,4.655,0.0,5.6775,-1.0225,1.0,0.0,5.6775,-1.0225,3
3719,0.70125,1.9,-0.4975,True,,lose,74,10057,0.55,0.9550000000000001,0.7012499999999999,-0.4975,0.0,0.7012499999999999,-1.19875,1.0,0.0,0.7012499999999999,-1.19875,3
3720,-1.21,7.1,-9.52,True,,win,75,10057,0.55,0.9550000000000001,-1.21,7.1,0.0,-1.21,8.309999999999999,1.0,-0.0,-1.21,8.309999999999999,3
3721,-8.835,-0.3,-17.37,True,0.6,win,76,10057,0.6,0.9550000000000001,-8.835,-0.3,0.0,-8.835,8.535,1.0,-0.0,-8.835,8.535,3
3722,-2.635,11.5,-5.27,True,,win,77,10057,0.6,0.9550000000000001,3.115,11.5,0.0,3.115,8.385,1.0,-0.0,3.115,8.385,3
3723,3.2679166669999997,8.9,6.535833332999999,True,0.55,lose,78,10057,0.55,0.9550000000000001,7.7179166665,6.535833332999999,0.0,7.7179166665,-1.1820833335000005,1.0,0.0,7.7179166665,-1.1820833335000005,3
3724,-8.86,0.3,-18.02,True,,win,79,10057,0.55,0.9550000000000001,-8.86,0.3,0.0,-8.86,9.16,1.0,-0.0,-8.86,9.16,3
3725,-1.485,7.9,-10.87,True,0.6,win,80,10057,0.6,0.9550000000000001,-1.4849999999999994,7.9,0.0,-1.4849999999999994,9.385,1.0,-0.0,-1.4849999999999994,9.385,3
3726,3.625,7.7,7.25,True,,win,0,10058,,0.9550000000000001,7.475,7.7,0.0,7.475,0.22500000000000053,1.0,0.0,7.475,0.22500000000000053,1
3727,2.195,4.5,4.39,True,,lose,1,10058,,0.9550000000000001,4.445,4.39,0.0,4.445,-0.055000000000000604,1.0,0.0,4.445,-0.055000000000000604,1
3728,2.09375,4.3,4.1875,True,1.0,lose,2,10058,1.0,0.9550000000000001,4.24375,4.1875,0.0,4.24375,-0.056250000000000355,1.0,0.0,4.24375,-0.056250000000000355,1
3729,1.49625,1.5,1.4925,True,,certain,3,10058,1.0,0.9550000000000001,1.4962499999999999,1.49625,1.49625,0.0,0.0,0.0,1.49625,0.0,0.0,1
3730,6.505,13.1,13.01,True,1.0,win,4,10058,1.0,0.9550000000000001,13.055,13.1,0.0,13.055,0.04499999999999993,1.0,0.0,13.055,0.04499999999999993,1
3731,4.505,9.1,9.01,True,,win,5,10058,1.0,0.9550000000000001,9.055,9.1,0.0,9.055,0.04499999999999993,1.0,0.0,9.055,0.04499999999999993,1
3732,3.64625,7.3,7.2925,True,,lose,6,10058,1.0,0.9550000000000001,7.296250000000001,7.2925,0.0,7.296250000000001,-0.003750000000000142,1.0,0.0,7.296250000000001,-0.003750000000000142,1
3733,3.905,7.9,7.81,True,1.0,win,7,10058,1.0,0.9550000000000001,7.855,7.9,0.0,7.855,0.04499999999999993,1.0,0.0,7.855,0.04499999999999993,1
3734,3.505,7.1,7.01,True,,win,8,10058,1.0,0.9550000000000001,7.055,7.1,0.0,7.055,0.04499999999999993,1.0,0.0,7.055,0.04499999999999993,1
3735,3.205,6.5,6.41,True,1.0,win,9,10058,1.0,0.9550000000000001,6.455,6.5,0.0,6.455,0.04499999999999993,1.0,0.0,6.455,0.04499999999999993,1
3736,3.005,6.1,6.01,True,,win,10,10058,1.0,0.9550000000000001,6.055,6.1,0.0,6.055,0.04499999999999993,1.0,0.0,6.055,0.04499999999999993,1
3737,1.505,3.1,3.01,True,1.0,win,11,10058,1.0,0.9550000000000001,3.0549999999999997,3.1,0.0,3.0549999999999997,0.04500000000000037,1.0,0.0,3.0549999999999997,0.04500000000000037,1
3738,4.24625,8.5,8.4925,True,,lose,12,10058,1.0,0.9550000000000001,8.49625,8.4925,0.0,8.49625,-0.003750000000000142,1.0,0.0,8.49625,-0.003750000000000142,1
3739,1.09625,1.1,1.0925,True,,certain,13,10058,1.0,0.9550000000000001,1.09625,1.09625,1.09625,0.0,0.0,0.0,1.09625,0.0,0.0,1
3740,-0.10375,-0.1,-0.1075,True,0.42,lose,14,10058,0.42,0.9550000000000001,-0.10375000000000001,-0.1075,0.0,-0.10375000000000001,-0.0037499999999999895,1.0,-0.0,-0.10375000000000001,-0.0037499999999999895,1
3741,-1.895,2.5,-6.29,True,,win,15,10058,0.42,0.9550000000000001,-1.895,2.5,0.0,-1.895,4.395,1.0,-0.0,-1.895,4.395,1
3742,-1.985,2.7,-6.67,True,1.0,win,16,10058,1.0,0.9550000000000001,-1.9849999999999999,2.7,0.0,-1.9849999999999999,4.6850000000000005,1.0,-0.0,-1.9849999999999999,4.6850000000000005,1
3743,1.825,4.9,3.65,True,,win,17,10058,1.0,0.9550000000000001,4.275,4.9,0.0,4.275,0.625,1.0,0.0,4.275,0.625,1
3744,1.725,4.7,3.45,True,,win,18,10058,1.0,0.9550000000000001,4.075,4.7,0.0,4.075,0.625,1.0,0.0,4.075,0.625,1
3745,2.697916667,5.5,5.395833333,True,1.0,lose,19,10058,1.0,0.9550000000000001,5.447916666499999,5.395833333,0.0,5.447916666499999,-0.05208333349999972,1.0,0.0,5.447916666499999,-0.05208333349999972,1
3746,6.025,13.3,12.05,True,,win,20,10058,1.0,0.9550000000000001,12.675,13.3,0.0,12.675,0.625,1.0,0.0,12.675,0.625,1
3747,3.825,8.9,7.65,True,1.0,win,21,10058,1.0,0.9550000000000001,8.275,8.9,0.0,8.275,0.625,1.0,0.0,8.275,0.625,1
3748,6.325,13.9,12.65,True,,win,22,10058,1.0,0.9550000000000001,13.275,13.9,0.0,13.275,0.625,1.0,0.0,13.275,0.625,1
3749,1.475,2.1,0.85,True,1.0,certain,23,10058,1.0,0.9550000000000001,1.475,1.475,1.475,0.0,0.0,0.0,1.475,0.0,0.0,1
3750,0.825,2.9,1.65,True,,win,24,10058,1.0,0.9550000000000001,2.275,2.9,0.0,2.275,0.625,1.0,0.0,2.275,0.625,1
3751,4.825,10.9,9.65,True,,win,25,10058,1.0,0.9550000000000001,10.275,10.9,0.0,10.275,0.625,1.0,0.0,10.275,0.625,1
